smiles,antibiotic_activity,mol_weight,clogp,clogp_6.5
COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,0,520.552,2.8597,0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,0,494.575,3.4407,0
Cc1ccc(-c2ccc(F)cc2COc2ccc(CCC(=O)O)cc2)cc1,0,364.416,5.39732,0
O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,0,244.294,1.6589,0
CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,0,666.785,7.2198,1
CS(C)=O.CS(C)=O,0,156.272,-0.0106,0
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0,274.408,3.50644,0
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,501.66,4.22122,0
CCc1cccc(CC)c1NC1=NCCN1,0,217.316,2.1825,0
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,0,578.526,2.995,0
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,0,491.495,4.1393,0
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0,256.096,2.0098,0
COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3,0,469.582,3.6373,0
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,0,749.956,5.25412,0
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)[C@@H](F)C(F)(F)F)cc1Cl,0,511.152,6.1055,0
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,0,367.449,3.60784,0
COC(=O)C[C@](O)(CCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,0,531.602,2.1906,0
COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,0,300.266,2.5854,0
Cn1nc(-c2ccc(C(F)(F)F)cc2)nc2c(=O)n(C)c(=O)nc1-2,0,337.261,1.0596,0
CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC,0,471.988,2.1123,0
Nc1ccc(S(=O)(=O)Nc2cnc3c(Cl)cccc3n2)cc1,0,334.788,2.6662,0
CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2,0,268.32,2.00092,0
O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1,0,317.429,2.7639,0
O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21,0,412.439,5.0707,0
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,0,300.486,5.2564,0
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,0,391.474,4.8781,0
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,0,306.156,3.0902,0
CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,0,401.887,2.5544,0
C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,0,485.592,4.4994,0
Cc1onc(-c2ccc(F)cc2)c1COc1ccc(C(=O)N2CCS(=O)(=O)CC2)cn1,0,445.472,2.63372,0
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,0,357.793,4.8695,0
C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0,430.541,2.3323,0
CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,1,776.042,6.0007,0
O=C(Nc1nc(-c2ccc(O)c(O)c2)c(-c2ccccc2)s1)c1ccc(O)c(O)c1,0,420.446,4.5518,0
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,0,355.847,0.8529,0
CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,0,573.711,6.9002,1
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,0,324.341,-0.7976,0
C[N+](C)([O-])CCNc1ccc(NCC[N+](C)(C)[O-])c2c1C(=O)c1c(O)ccc(O)c1C2=O,0,444.488,1.8454,0
CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,0,364.405,3.2539,0
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,0,492.591,5.6295,0
C[Co+]N1/C2=C(/C)C3=N/C(=C/C4=N/C(=C(/C)C5=N[C@@](C)([C@@H]1[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O[C@@H]1[C@@H](CO)O[C@H](n2cnc6cc(C)c(C)cc62)[C@@H]1O)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O,0,1345.413,3.92124,0
CC1(C)[C@H]2CC[C@@]1(C)C(=O)[C@H]2Br,0,231.133,2.7751,0
CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(/Nc1ccc(CN(C)C)cc1)c1ccccc1,0,464.569,4.1683,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0,408.579,3.4487,0
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,0,295.386,2.9763,0
Cc1cc(CN)cc(C)c1NC(=O)c1ccc(-c2cc(Cl)ccc2Cl)o1,0,389.282,5.58124,0
C[C@H](N)Cc1cnc[nH]1,0,125.175,0.2994,0
CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O,0,353.418,4.0244,0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,551.625,4.2039,0
Cc1cc(C)c(-c2ccc(NC(=O)[C@H](Cc3ccc(C(=O)NCCS(=O)(=O)O)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)c(C)c1,0,702.917,8.82596,1
COc1ccc(C2(O)CCC(N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,0,520.552,2.8597,0
O=C(NCCN1CCCCC1)c1ccc(I)cc1,0,358.223,2.5069,0
CC(C)(C)c1cc(C(C)(C)C)c2c(c1)[C@](O)(C(F)(F)F)C(=O)O2,0,330.346,3.9505,0
CC(=O)N[C@@H](CSC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(=O)O,0,367.555,4.7281,0
c1ccc(-c2oc3ncnc(NC[C@@H]4CCCO4)c3c2-c2ccccc2)cc1,0,371.44,5.1477,0
Nc1cccc(CNC(=O)c2ccc(Oc3ccc(OCc4cccc(F)c4)cc3)nc2)c1,0,443.478,5.1042,0
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(N)c2)c(OC)c1,0,393.461,2.8889,0
C[C@H](Cc1ccc(OCC(=O)O)cc1)NC[C@H](O)c1cccc(Cl)c1,0,363.841,3.0576,0
CSc1nc(-c2ccnc(N[C@@H](C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,0,404.514,6.1728,0
COC(=O)c1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1,0,380.447,5.616,0
Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,0,517.073,5.59492,0
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0,454.49,2.7534,0
O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0,412.49,0.4496,0
C=CCN1CCc2cc(O)c(O)cc2[C@H](c2ccccc2)C1,0,295.382,3.2738,0
Cc1ccccc1N(C)C(=O)c1ccc([S@@](=O)c2nccs2)c([N+](=O)[O-])c1,0,401.469,3.80302,0
NS(=O)(=O)C#Cc1ccccc1,0,181.216,0.2841,0
C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0,340.443,2.7045,0
CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1,0,490.645,4.05348,0
CC(C)CNc1ccnc(NCc2csc(-c3ccccc3)n2)n1,1,339.468,4.2801,0
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,0,513.598,4.7354,0
Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O,0,283.331,2.66922,0
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,0,387.867,3.7749,0
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],0,813.446,7.8806,1
COc1ccc2[nH]c(C(=O)N3CCC(CC(C)(C)O)CC3)cc2c1,0,330.428,3.1897,0
O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21,0,284.314,3.282,0
CCCCn1c(-c2ccccc2)nc(-c2ccccc2)c1CN(Cc1ccc2c(c1)OCO2)Cc1ccc2c(c1)OCO2,0,573.693,7.677,1
Cc1cc2c(OC[C@@H](CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,0,380.488,4.46882,0
N=C(NCCc1ccc(I)cc1)SCCCc1cnc[nH]1,0,414.316,3.44717,0
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,0,384.435,4.03542,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0,392.58,4.4779,0
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,0,525.568,4.62928,0
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,0,390.418,3.3848,0
CC(C)NC[C@@H](O)c1ccc(O)c(O)c1,0,211.261,1.1292,0
Cc1sc(C)c2c1CCC=C2c1cnc[nH]1,0,230.336,3.46594,0
CC(=O)Nc1ccc(Cc2ccc(NC(C)=O)cc2)cc1,0,282.343,3.1942,0
O=C(/C=C/N1C[C@H]2C[C@@H]1CN2c1ccccn1)c1ccccc1O,0,321.38,2.4467,0
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,0,281.363,3.13892,0
N=C(N)c1ccc(N2CCN(C3CCN(CC(=O)O)CC3)CC2)cc1,0,345.447,0.64167,0
Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,0,260.381,2.85074,0
O=C(C[S@@](=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,0,431.558,2.6606,0
C[C@@H](C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C)c1ccc(Br)cc1,0,352.272,3.721,0
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,0,351.446,4.9861,0
COc1ccc2nc3c([N+](=O)[O-])ccc4c3c(c2c1)NN4CCCN(C)C,0,367.409,3.4034,0
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12,0,285.756,1.1252,0
CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O,0,336.472,4.1583,0
O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,0,306.705,1.922,0
CN(C)c1cccc(Oc2cnc(Nc3cccc(O)c3)nc2)c1,0,322.368,3.7841,0
CN1CCN(C(=O)c2nc3ccc(Cl)cc3[nH]2)CC1,0,278.743,1.6039,0
CN1C(=O)CCS(=O)(=O)[C@@H]1c1ccc(Cl)cc1,0,273.741,1.6155,0
CS(=O)(=O)N(Cc1ccco1)C[C@@H](O)Cn1c2ccccc2c2ccccc21,0,398.484,3.2102,0
Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,0,545.543,3.29372,0
O=C(O)CCc1c[nH]c2ccccc12,0,189.214,2.1851,0
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,0,556.642,6.07332,0
Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,0,369.428,3.51382,0
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,1,483.673,6.3214,0
CCN[C@@H](C)CN1CCc2c(c(=O)oc3ccccc23)C1,0,286.375,2.1491,0
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0,423.904,3.65602,0
CNC[C@H](O)c1cccc(O)c1,0,167.208,0.645,0
O=C(O)Cc1ccc(OCc2ccccc2)c(Cl)c1,0,276.719,3.5461,0
O=C(O)CCN(O)C(=O)CCCCCCCCC1CC1,0,285.384,3.2097,0
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,0,766.918,3.3019,0
CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C,0,511.714,2.4231,0
CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,0,380.506,4.1516,0
O=C1c2ccccc2C(Cc2ccncc2)(Cc2ccncc2)c2ccccc21,0,376.459,4.7925,0
Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3[C@H]2C)c1C,0,362.452,5.09984,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0,558.65,6.3136,0
Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,0,438.487,5.67764,0
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,0,470.461,3.6332,0
C[N@+]12CCCC[C@@H]1CCC(=C(c1cccs1)c1cccs1)C2,0,330.542,5.4044,0
NC(=O)c1ccc2[nH]ccc2c1,0,160.176,1.2668,0
Nc1nc(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,0,245.21,-1.3947,0
CC(C)NC(=O)c1ccc(C#Cc2ccncc2)cn1,0,265.316,2.0146,0
CN1CCCN=C1COC(=O)[C@](O)(c1ccccc1)C1CCCCC1,0,344.455,2.7317,0
Cc1ncc(Cl)cc1NCc1ccc(C(=O)N[C@@H](CC2CCCC2)C(=O)NC2CC2)s1,0,461.031,4.67432,0
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,0,389.455,4.27122,0
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,530.79,8.90486,1
CCOc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ccccc4[nH]3)c2)cc(OCC)c1OCC,0,479.964,6.3317,0
COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,0,612.627,3.5504,0
C[C@@H](N)Cc1cnc[nH]1,0,125.175,0.2994,0
N#Cc1cnc2c(Cl)cc(NCc3cn(CCN4CCCCCC4)nn3)cc2c1Nc1ccc(F)c(Cl)c1,0,553.473,6.37558,0
N[C@@H](C(=O)O)c1cc(O)ccc1Cl,0,201.609,1.13,0
CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1cccc(O)c1,0,292.36,1.7481,0
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,0,384.395,4.6998,0
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,0,452.001,4.08212,0
COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C,0,570.698,3.4387,0
Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1,0,490.571,4.67492,0
O=C(NN1C(=O)[C@H]2[C@H]3C=C[C@H]([C@@H]4C[C@H]34)[C@H]2C1=O)c1ccc(C(F)(F)F)cc1,0,376.334,2.4033,0
O=P(O)(O)F,0,99.985,0.0486,0
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,0,335.364,-0.2077,0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0,414.346,3.4407,0
CCCCCCCCC/C(=C\C1=C(C)C(=O)C(OC)=C(OC)C1=O)C(=O)O,0,378.465,4.1108,0
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0,572.612,4.39902,0
CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C\C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,0,838.878,3.8568,0
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0,338.455,2.8414,0
CCCC(=O)C1CCN(c2ncnc3c2CN(C(=O)c2ccc(-c4ccccc4)cc2)CC3)CC1,0,468.601,4.9277,0
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,0,462.539,2.1973,0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0,392.58,4.4779,0
Oc1cc(O)cc(/C=C/c2ccc(O)c(O)c2)c1,0,244.246,2.6794,0
CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,0,510.631,4.694,0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,358.434,1.7658,0
O=C(CCc1ccncc1)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21,0,422.872,4.2209,0
O=c1nc2[nH][nH]cc-2c(=O)[nH]1,0,152.113,-1.1089,0
CCn1c(-c2nonc2N)nc2cncc(CNC3CCNCC3)c21,0,342.407,0.925,0
COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,0,479.559,2.72392,0
OCCc1ccc(OCCn2ccnc2)cc1,0,232.283,1.4969,0
CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O,0,731.844,3.1443,0
Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,0,359.429,3.34992,0
C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,0,418.457,1.7849,0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,0,302.458,5.9927,0
CCC(C)(Oc1ccc(C2(c3ccc(O[C@](C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,0,468.59,6.201,0
C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,0,464.379,0.1943,0
COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,0,378.472,3.52152,0
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)O)C(C)C)cc1,0,708.813,2.88832,0
COc1ccc(CN2C(=O)C(=O)c3cc(OC(F)(F)F)ccc32)cc1,0,351.28,3.3233,0
O=C(Nc1ccc2[nH]ccc2c1)c1ccccc1,0,236.274,3.4202,0
OC[C@H]1O[C@@H](n2cnc3c(N[C@H]4CCC[C@@H]4O)ncnc32)[C@H](O)[C@@H]1O,0,351.363,-1.2369,0
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc(C(F)(F)F)cc2Cl)cc1,0,554.852,5.7461,0
CN(C)CC[C@@]1(c2ccc(Cl)cc2)Cc2ccccc2C(=O)O1,0,329.827,3.9001,0
COc1cc2c(cc1OC)CN(C(=O)[C@@H](NCc1ccncc1)C(C)(C)C)CC2,0,397.519,3.188,0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0,393.443,3.4051,0
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,0,451.914,4.13517,0
COc1ccc(OC)c(CN(C(C)=O)c2cc(F)ccc2Oc2ccccc2)c1,0,395.43,5.1883,0
Nc1nc(NCc2ccccc2)nc(-c2ccccc2CO)n1,0,307.357,2.2252,0
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,0,395.503,4.3601,0
CC(=O)c1cc2c(o1)C(=O)c1ccccc1C2=O,0,240.214,2.2576,0
CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(=O)O)C(=O)O,0,428.316,3.3228,0
CC(C)[C@@H]1[C@H]2CC[C@@H](C2)[C@H]1N,0,153.269,2.0158,0
Nc1ncnc(Nc2ccc(Cl)cc2)n1,0,221.651,1.8508,0
O=C(Nc1cc(C(F)(F)F)ccc1O)Nc1cc(C(F)(F)F)ccc1O,0,380.244,4.7794,0
CC(C)n1nc(C#Cc2ccccc2)c2c(N)ncnc21,0,277.331,2.3892,0
CC(C)Cc1ccc([C@@H](C)C(=O)NCCO)cc1,0,249.354,2.0971,0
CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(C(=O)c3ccc(Cl)cc3Cl)oc2c1,0,443.264,3.7996,0
C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0,251.282,0.8514,0
CCOCOC[C@H](C[C@H](C)C(=O)NO)NC(=O)c1ccc(Oc2ccccc2)cc1,0,416.474,3.1195,0
CSc1nc(NC2CCCC2)c([N+](=O)[O-])c(NC2CCCC2)n1,0,337.449,3.8157,0
Cc1nc2ccc(C(=O)N3CCC4(CC3)CC(=O)c3c(cnn3C(C)C)C4)cc2[nH]1,0,405.502,3.70022,0
Cn1c(=O)n(CCCO)c(=O)c2c1nc(Oc1cccc(Cl)c1)n2Cc1ccc(Cl)cc1,0,475.332,3.4265,0
CN1CCCN=C1/C=C/c1cccc(O)c1,0,216.284,2.1394,0
CCCn1c(=O)c2[nH]cnc2n(-c2ccc(Cl)cc2)c1=O,0,304.737,1.9389,0
CCCN(CCC)C(=O)C1=Cc2ccc(-c3ccc(C(=O)N4CCCC4)cc3)cc2N=C(N)C1,0,458.606,5.014,0
CC(=O)O[C@@H](C)OC(=O)[C@H](C)c1ccc(-c2ccccc2)c(F)c1,0,330.355,4.0485,0
CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,0,230.311,2.6827,0
N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,0,582.97,4.32458,0
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,0,252.101,0.3472,0
O=C1[C@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(=O)NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12,0,548.643,4.2691,0
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc(=O)c4c([nH]3)CCOC4)CC3CC3)CC2)cc1,0,494.592,2.1847,0
Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1,0,520.68,5.65492,0
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1,0,431.884,2.1266,0
CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,0,354.49,5.64556,0
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1,0,282.339,4.1152,0
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,0,415.453,4.16254,0
O=C(C[S@@](=O)C(c1ccccc1)c1ccccc1)NO,0,289.356,2.0301,0
CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)C(=O)NS(=O)(=O)C1CC1,0,757.951,3.8951,0
CCCC[C@H](CC)COc1ccc(-c2nc(-c3ccc(OC)cc3)nc(-c3ccc(OC[C@H](CC)CCCC)cc3O)n2)c(O)c1,0,627.826,9.4828,1
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,376.496,5.1228,0
CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1,0,348.232,5.3169,0
